index,time,px,py,pz,qx,qy,qz,qw
37,1761145922.2612107,0.3762526220073009,-0.10810555863780219,0.15689325309730726,0.9621578691789421,0.2718695311274293,-0.01825936353919399,0.0007686769146675057
38,1761145922.3407207,0.357951677879546,-0.13220328405877302,0.14510939981768517,0.9701695517903561,0.24226498102048974,-0.007990292742409979,0.0031243445984748862
39,1761145922.41723,0.357951677879546,-0.13220328405877302,0.14510939981768517,0.9701695517903561,0.24226498102048974,-0.007990292742409979,0.0031243445984748862
40,1761145922.4945242,0.34261489494206077,-0.14822076703054363,0.13544903880571402,0.9762576075185921,0.2163208631708896,-0.010749010342470664,-0.00240355385148729
41,1761145922.5725083,0.34261489494206077,-0.14822076703054363,0.13544903880571402,0.9762576075185921,0.2163208631708896,-0.010749010342470664,-0.00240355385148729
42,1761145922.650854,0.33560656198798994,-0.15584780407455515,0.12958369884480886,0.9799717624982218,0.19872297936797312,-0.011560867771220713,-0.005085005868867533
43,1761145922.7311323,0.33560656198798994,-0.15584780407455515,0.12958369884480886,0.9799717624982218,0.19872297936797312,-0.011560867771220713,-0.005085005868867533
44,1761145922.8065395,0.3357735695917155,-0.1547747937236676,0.12717325611184735,0.982245903876617,0.18716897331770846,-0.011141295502677537,-0.005625229713819147
45,1761145922.8821237,0.3357735695917155,-0.1547747937236676,0.12717325611184735,0.982245903876617,0.18716897331770846,-0.011141295502677537,-0.005625229713819147
46,1761145922.9660516,0.34234155461133636,-0.14469369247975786,0.12795969908443228,0.9833980377163934,0.1811696794535231,-0.00898029788229057,-0.004497137978334658
47,1761145923.0562847,0.34234155461133636,-0.14469369247975786,0.12795969908443228,0.9833980377163934,0.1811696794535231,-0.00898029788229057,-0.004497137978334658
48,1761145923.1323118,0.3577130067707316,-0.12192997505783255,0.1326857224240488,0.9829541019723212,0.18380388839191486,-0.00340601247819535,-0.0008840291285577138
49,1761145923.2091265,0.3577130067707316,-0.12192997505783255,0.1326857224240488,0.9829541019723212,0.18380388839191486,-0.00340601247819535,-0.0008840291285577138
50,1761145923.2861154,0.3766801614139063,-0.09424875310308722,0.1409853409496966,0.9810548730255957,0.19365553487489812,0.002999169331980043,0.0038566902960125815
51,1761145923.3632534,0.3766801614139063,-0.09424875310308722,0.1409853409496966,0.9810548730255957,0.19365553487489812,0.002999169331980043,0.0038566902960125815
52,1761145923.4420853,0.3998368239998778,-0.06074316593685539,0.15407215584436154,0.9783099758599055,0.2069457943482825,0.00702194533379944,0.0053565791802490945
53,1761145923.520153,0.3998368239998778,-0.06074316593685539,0.15407215584436154,0.9783099758599055,0.2069457943482825,0.00702194533379944,0.0053565791802490945
54,1761145923.5965624,0.42644684222787216,-0.022784234692220833,0.172751040768633,0.9736376392274448,0.2278360841304154,0.009190149568785354,0.005561522381974798
55,1761145923.674111,0.42644684222787216,-0.022784234692220833,0.172751040768633,0.9736376392274448,0.2278360841304154,0.009190149568785354,0.005561522381974798
56,1761145923.7494488,0.4522452408269008,0.015517974218378746,0.19296687128759793,0.9676415409760063,0.25198406752111113,0.012334308372117431,0.004074680749598645
57,1761145923.829915,0.4522452408269008,0.015517974218378746,0.19296687128759793,0.9676415409760063,0.25198406752111113,0.012334308372117431,0.004074680749598645
58,1761145923.9073355,0.4799488264390115,0.05285046307041183,0.21403217867371466,0.959838475710029,0.2800102526454723,0.017261649361727978,-0.0010823534444105757
59,1761145923.9808671,0.4799488264390115,0.05285046307041183,0.21403217867371466,0.959838475710029,0.2800102526454723,0.017261649361727978,-0.0010823534444105757
60,1761145924.0574353,0.5041114994489025,0.08511682841054591,0.23194989248688502,0.9511365821121929,0.3080741443185666,0.019213046270409054,-0.0074205357339993516
61,1761145924.1345468,0.5041114994489025,0.08511682841054591,0.23194989248688502,0.9511365821121929,0.3080741443185666,0.019213046270409054,-0.0074205357339993516
62,1761145924.2120998,0.5272644903509244,0.11371382128681996,0.24841595222067564,0.9412736291359659,0.33689236596075733,0.02066079845234018,-0.00867123815766057
63,1761145924.2895107,0.5272644903509244,0.11371382128681996,0.24841595222067564,0.9412736291359659,0.33689236596075733,0.02066079845234018,-0.00867123815766057
64,1761145924.3671045,0.5462884754392324,0.1358219801454988,0.2619330161034171,0.9315317907795098,0.36313376973750944,0.017510854970867323,-0.00837933507715534
65,1761145924.445709,0.5462884754392324,0.1358219801454988,0.2619330161034171,0.9315317907795098,0.36313376973750944,0.017510854970867323,-0.00837933507715534
66,1761145924.5223453,0.5588976121073336,0.15042240453026123,0.26981754708924455,0.9229722409733615,0.38453011240166574,0.01450956227081712,-0.006531377199437855
67,1761145924.601529,0.5588976121073336,0.15042240453026123,0.26981754708924455,0.9229722409733615,0.38453011240166574,0.01450956227081712,-0.006531377199437855
68,1761145924.679766,0.564731747708302,0.15577134386674474,0.27462463655461145,0.9162024318691426,0.40051665734954794,0.011148723347650361,-0.005429905252994742
69,1761145924.7603893,0.564731747708302,0.15577134386674474,0.27462463655461145,0.9162024318691426,0.40051665734954794,0.011148723347650361,-0.005429905252994742
70,1761145924.8391347,0.5642294207348066,0.15210879782005804,0.2745210642592003,0.9112471409795514,0.4117652221220904,0.007397984422538231,-0.004186122303861774
71,1761145924.917508,0.5642294207348066,0.15210879782005804,0.2745210642592003,0.9112471409795514,0.4117652221220904,0.007397984422538231,-0.004186122303861774
72,1761145924.999277,0.5584661667822093,0.13985733138034007,0.2698044052007589,0.9089114552310047,0.4169645233752815,-0.00321124175279354,-0.002101058326842527
73,1761145925.0780828,0.5584661667822093,0.13985733138034007,0.2698044052007589,0.9089114552310047,0.4169645233752815,-0.00321124175279354,-0.002101058326842527
74,1761145925.1540012,0.5450080682378547,0.11796304533210844,0.26111315338108076,0.9095731225597936,0.4152034520035502,-0.016336145339241694,0.0031846882932396172
75,1761145925.2340531,0.5450080682378547,0.11796304533210844,0.26111315338108076,0.9095731225597936,0.4152034520035502,-0.016336145339241694,0.0031846882932396172
76,1761145925.3141358,0.525586579226736,0.08883489397358076,0.24936035918756402,0.91326965431374,0.40645479213399366,-0.025981081142102187,0.007228913707992196
77,1761145925.3917131,0.525586579226736,0.08883489397358076,0.24936035918756402,0.91326965431374,0.40645479213399366,-0.025981081142102187,0.007228913707992196
78,1761145925.4703064,0.5012219733150429,0.05402201815552376,0.23393517835080752,0.9197657921411095,0.39136152947780223,-0.028063671274510517,0.008589903931365134
79,1761145925.5479956,0.5012219733150429,0.05402201815552376,0.23393517835080752,0.9197657921411095,0.39136152947780223,-0.028063671274510517,0.008589903931365134
80,1761145925.626316,0.4720278234652432,0.016473187586212697,0.21662102661345428,0.9281841518786604,0.37105518970893925,-0.02695574514217436,0.007748010805533191
81,1761145925.703873,0.4720278234652432,0.016473187586212697,0.21662102661345428,0.9281841518786604,0.37105518970893925,-0.02695574514217436,0.007748010805533191
82,1761145925.7802422,0.443323416208623,-0.021654178443978954,0.19971607003605696,0.9376817625273128,0.3463973609970758,-0.02676643072205691,0.006314153195358211
83,1761145925.8575914,0.443323416208623,-0.021654178443978954,0.19971607003605696,0.9376817625273128,0.3463973609970758,-0.02676643072205691,0.006314153195358211
84,1761145925.934179,0.415419883804811,-0.05845877942853537,0.18262990480165636,0.9477071776875696,0.3181912001157641,-0.02402483986483055,0.004787139894528627
85,1761145926.0130115,0.415419883804811,-0.05845877942853537,0.18262990480165636,0.9477071776875696,0.3181912001157641,-0.02402483986483055,0.004787139894528627
86,1761145926.0925293,0.38898214898072153,-0.09134966354666067,0.16621609256326608,0.9573497279424321,0.28809397303290285,-0.021801040125942195,0.0016812427027316041
87,1761145926.1688745,0.38898214898072153,-0.09134966354666067,0.16621609256326608,0.9573497279424321,0.28809397303290285,-0.021801040125942195,0.0016812427027316041
88,1761145926.2527068,0.3664020540181632,-0.11865026418908226,0.1518908914259861,0.9658861355655443,0.25828392626392627,-0.018610159038120952,-0.0013751570391119967
89,1761145926.331037,0.3664020540181632,-0.11865026418908226,0.1518908914259861,0.9658861355655443,0.25828392626392627,-0.018610159038120952,-0.0013751570391119967
90,1761145926.407662,0.3484707054952902,-0.1402660593156089,0.14103379506702582,0.973358527632515,0.2286999757447241,-0.015806215400441012,-0.003818679330802559
91,1761145926.486284,0.3484707054952902,-0.1402660593156089,0.14103379506702582,0.973358527632515,0.2286999757447241,-0.015806215400441012,-0.003818679330802559
92,1761145926.5650797,0.3378059924080088,-0.15249185829265205,0.13312981301460655,0.9781465702046046,0.20739529221030004,-0.013603413846332086,-0.005137841083858066
93,1761145926.6423264,0.3378059924080088,-0.15249185829265205,0.13312981301460655,0.9781465702046046,0.20739529221030004,-0.013603413846332086,-0.005137841083858066
94,1761145926.7190347,0.3343284838476561,-0.15638299144623752,0.1283742502553416,0.9813979783876501,0.19152283426165417,-0.011881922020860771,-0.005552953287091226
95,1761145926.7983525,0.3343284838476561,-0.15638299144623752,0.1283742502553416,0.9813979783876501,0.19152283426165417,-0.011881922020860771,-0.005552953287091226
96,1761145926.8755474,0.3375528028942947,-0.15146938396401033,0.12736309341514807,0.9833122880680569,0.18153021893401458,-0.010652105247505251,-0.005027828582839104
97,1761145926.9506066,0.3375528028942947,-0.15146938396401033,0.12736309341514807,0.9833122880680569,0.18153021893401458,-0.010652105247505251,-0.005027828582839104
98,1761145927.0321128,0.34744516428982025,-0.13704445518260475,0.12958511300538617,0.9836854451968333,0.17970589787874455,-0.007420857784851557,-0.002948237800024069
99,1761145927.1083257,0.34744516428982025,-0.13704445518260475,0.12958511300538617,0.9836854451968333,0.17970589787874455,-0.007420857784851557,-0.002948237800024069
100,1761145927.1871727,0.363561387450872,-0.11325053568178815,0.13523024361757374,0.9828881542505875,0.18417886440615364,-0.0015869508508001976,0.0012334575607829063
