-5.144783723597050606e-01,3.224694608018049968e-01,-7.945599104059439810e-01,8.386304307124833324e-01
8.566644016939056749e-01,2.342614865622094644e-01,-4.596168608570467828e-01,3.331347440452913089e-01
3.792238447844240024e-02,-9.171341247406818997e-01,-3.967705760154253691e-01,5.541121001728412931e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
